epoch,accuracy,loss,val_accuracy,val_loss
0,0.9757000207901001,0.07137928158044815,0.9871485829353333,0.03132300451397896
1,0.9828000068664551,0.04618637263774872,0.9867469668388367,0.03178970888257027
2,0.9848499894142151,0.038927193731069565,0.9863454103469849,0.0349133163690567
3,0.9872999787330627,0.033676210790872574,0.9899598360061646,0.03194135054945946
4,0.9897500276565552,0.027201196178793907,0.9903614521026611,0.037790447473526
5,0.9916499853134155,0.02397887408733368,0.989558219909668,0.036798540502786636
